OtherSide,སིལ་སྙན,Buddhism,Tibetan,1,0,1,2.05,2,0,1,"April 26, 2013, 10:00:40 GMT+05:45",,"April 26, 2013, 22:42:02 GMT+05:45","April 26, 2013, 22:42:02 GMT+05:45","May 1, 2013, 22:42:02 GMT+05:45",cymbal with a small hump
OtherSide,ཕག་པ,Animals,Tibetan,1,0,1,2.05,2,0,1,"April 26, 2013, 10:00:35 GMT+05:45",,"April 26, 2013, 14:31:26 GMT+05:45","April 26, 2013, 14:31:26 GMT+05:45","May 1, 2013, 14:31:26 GMT+05:45",pig
OtherSide,ཅིག་བྱེད་ན་གེ་ཉེན་གི་དོམ་ཡང་གོགས་གི་འདུག་  ཡིན་ན་ཡང་ད་ཏ་ཡག་པོ་ཡོང་གི་རེད་ཡོང་གི་མ་རེད།,Buddhism,Tibetan,1,0,1,2.05,2,0,1,"April 26, 2013, 10:00:36 GMT+05:45",,"April 26, 2013, 22:42:31 GMT+05:45","April 26, 2013, 22:42:31 GMT+05:45","May 1, 2013, 22:42:31 GMT+05:45","Perhaps also the vow of a Genyen, but is now the right time for it?"
OtherSide,མུག,Animals,Tibetan,1,0,1,2.05,2,0,1,"April 26, 2013, 10:00:36 GMT+05:45",,"April 26, 2013, 14:31:32 GMT+05:45","April 26, 2013, 14:31:32 GMT+05:45","May 1, 2013, 14:31:32 GMT+05:45",to bark
OtherSide,ཚོར་བ,Body,Tibetan,1,0,1,2.05,2,0,1,"April 26, 2013, 10:00:35 GMT+05:45",,"April 26, 2013, 22:27:41 GMT+05:45","April 26, 2013, 22:27:41 GMT+05:45","May 1, 2013, 22:27:41 GMT+05:45","sense, as in the 6 senses"
OtherSide,སྐྲག་པ།   ཞེད་པ།,Emotions,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:34 GMT+05:45",,,,,to fear
OtherSide,འདྲེ་,Buddhism,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:38 GMT+05:45",,,,,demon
OtherSide,སྟོང་པ་ཉིད,Buddhism,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:40 GMT+05:45",,,,,emptiness
OtherSide,འཇམ་པོ་བྱས་པ་,Animals,Tibetan,1,0,1,2.05,2,0,1,"April 26, 2013, 10:00:40 GMT+05:45",,"April 26, 2013, 14:32:02 GMT+05:45","April 26, 2013, 14:32:02 GMT+05:45","May 1, 2013, 14:32:02 GMT+05:45",to pet
OtherSide,རོལ་མོ་,Buddhism,Tibetan,1,0,1,2.05,2,0,1,"April 26, 2013, 10:00:39 GMT+05:45",,"April 26, 2013, 22:42:12 GMT+05:45","April 26, 2013, 22:42:12 GMT+05:45","May 1, 2013, 22:42:12 GMT+05:45",cymbal with the big hump
OtherSide,ཁ་བཏོན་,Buddhism,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:33 GMT+05:45",,,,,daily prayer
OtherSide,འཇིགས་སྣང,Emotions,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:36 GMT+05:45",,,,,fear
OtherSide,rhinoceros,Animals,Tibetan,1,0,1,2.05,2,0,1,"April 26, 2013, 10:00:33 GMT+05:45",,"April 26, 2013, 14:32:27 GMT+05:45","April 26, 2013, 14:32:27 GMT+05:45","May 1, 2013, 14:32:27 GMT+05:45",བསེ་རུ་
OtherSide,ཤུབ་,Buddhism,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:33 GMT+05:45",,,,,cover/casing such as for a cymbal
OtherSide,རྣ་ལྕོག་,Body,Tibetan,1,0,1,2.05,2,0,1,"April 26, 2013, 10:00:35 GMT+05:45",,"April 26, 2013, 22:27:43 GMT+05:45","April 26, 2013, 22:27:43 GMT+05:45","May 1, 2013, 22:27:43 GMT+05:45",ear
OtherSide,རྨ,Body,Tibetan,1,0,1,2.05,2,0,1,"April 26, 2013, 10:00:35 GMT+05:45",,"April 26, 2013, 22:27:45 GMT+05:45","April 26, 2013, 22:27:45 GMT+05:45","May 1, 2013, 22:27:45 GMT+05:45",a wound
OtherSide,༡ བརྗོད་བྱ། ༢ དགོས་པ། ༣ ཉིང་དགོས། ༤ འབྲེལ་བ།,Buddhism,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:36 GMT+05:45",,,,,དགོས་སོགས་ཆོས་བཞི། 
OtherSide,ཀུ་ཁམས་བཟང་པོ་ཡིན་པས།,Body,Tibetan,1,0,1,2.05,2,0,1,"April 26, 2013, 10:00:37 GMT+05:45",,"April 26, 2013, 22:27:48 GMT+05:45","April 26, 2013, 22:27:48 GMT+05:45","May 1, 2013, 22:27:48 GMT+05:45",Are you well?  Are you healthy?
OtherSide,ཀླད་པ,Body,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:38 GMT+05:45",,,,,brain
OtherSide,འཁོར་ཆེན།   མ་ནི་དུང་ཕྱུར།,Buddhism,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:34 GMT+05:45",,,,,prayer wheel
OtherSide,རང་ཤི་རྒྱག་པ,Emotions,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:41 GMT+05:45",,,,,to commit suicide
OtherSide,ལག་ལེན,Buddhism,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:35 GMT+05:45",,,,,"practice, as opposed to mere theory or study"
OtherSide,གྲུབ་མཐའ,Buddhism,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:40 GMT+05:45",,,,,philosophical system
OtherSide,སྟོང་པ་,Buddhism,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:33 GMT+05:45",,,,,empty
OtherSide,སྐུམ་བྱག་,Buddhism,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:33 GMT+05:45",,,,,the typical type of prostration seen when going to puja
OtherSide,སྦྱིན་བདག,Buddhism,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:35 GMT+05:45",,,,,sponsor
OtherSide,ངོ་པོས་ཚང་མ་འགྱུར་པ་འགྲོ་གི་རེད།,Buddhism,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:33 GMT+05:45",,,,,Everything changes. 
OtherSide,ང་ལ་ཁྱེད་རང་གྱོག་པོ་གྲག་གི་རེད་བསམ་པའི་རེ་བ་ཡོད།,Body,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:39 GMT+05:45",,,,,I hope you get well soon. 
OtherSide,hand held prayer wheel,Buddhism,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:39 GMT+05:45",,,,,མ་ནི་ལག་སྐོར
OtherSide,རྔ་,Buddhism,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:37 GMT+05:45",,,,,drum
OtherSide,སྐྱག་པ,Bathroom,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:37 GMT+05:45",,,,,shit
OtherSide,ཤ་བ་,Animals,Tibetan,1,0,1,2.05,2,0,1,"April 26, 2013, 10:00:34 GMT+05:45",,"April 26, 2013, 14:32:33 GMT+05:45","April 26, 2013, 14:32:33 GMT+05:45","May 1, 2013, 14:32:33 GMT+05:45",deer
OtherSide,རྒྱ་,Body,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:35 GMT+05:45",,,,,beard
OtherSide,སྐྱང་བྱག་,Buddhism,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:40 GMT+05:45",,,,,"The type of prostration where the person completely lies down on the ground, as is sometimes seen around stupas"
OtherSide,རྩེ་ལྔ་   རྩེ་དགུ་,Buddhism,Tibetan,1,0,0,2.05,1,0,0,"April 26, 2013, 10:00:38 GMT+05:45",,,,,the tops of a bell
QAMemory,What you have to work with to get people to download your app,App Store,Cocoa,0,0,1,2.05,2,0,1,"April 23, 2013, 12:20:15 GMT+05:45",,"April 26, 2013, 21:56:18 GMT+05:45","April 26, 2013, 21:56:18 GMT+05:45","May 1, 2013, 21:56:18 GMT+05:45","App icon, Rating, Number of reviews, Price",0
QAMemory,I don't care what.  I don't care where.,Other,Tibetan,1,0,0,2.05,1,0,0,"April 23, 2013, 12:20:15 GMT+05:45",,,,,ག་རེད་ཡིན་ཡའང་གྲིག་གྱི་རེད།   ག་པར་༌ཡིན་ཡའང་གྲིག་གྱི་རེད།,1
QAMemory,Bad reason to refactor,Design,Programming,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:16 GMT+05:45",,,,,Use the latest and greatest technology when the existing code already works. ,0
QAMemory,`UIKeyboard` lifecycle methods,General,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:16 GMT+05:45",,,,,"`UIKeyboard {Will,Did}{Show,Hide}Notification`s sent to `UIWindow`",0
QAMemory,What SQL is not good for,Core Data,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:16 GMT+05:45",,,,,Large videos or even serious sounds and images,0
QAMemory,After creating a constraint,Views,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:14 GMT+05:45",,,,,"Add it to a view `- (void)addConstraint:(NSLayoutConstraint *)constraint;`.  Add it to the view that is the parent of the two views in question, where a `UIView` is a parent of itself.",0
QAMemory,Should you use `setValueForKey` and `valueForKey`,Core Data,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:16 GMT+05:45",,,,,"No, because this leads to messy code.  Instead, subclass `NSManagedObject` and instead set/get using `@property`s",0
QAMemory,A different orientation should do what with content?,App Design,Cocoa,0,0,1,2.05,2,0,1,"April 23, 2013, 12:20:16 GMT+05:45",,"April 23, 2013, 13:37:46 GMT+05:45","April 23, 2013, 13:37:46 GMT+05:45","April 28, 2013, 13:37:46 GMT+05:45","Show more content, not different content",0
QAMemory,Define an Objective-C class with an interface and no implementation,Other,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:15 GMT+05:45",,,,,It will cause a build failure.  You need at least an empty .m file,0
QAMemory,Can Core Data store something outside the SQL database?,Core Data,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:16 GMT+05:45",,,,,Yes,0
QAMemory,Get a list of all methods implemented by a class,Testing,Programming,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:16 GMT+05:45",,,,,`class_copyMethodList`,0
QAMemory,`NSMetadataQuery` that indicates when subsequent updates are gotten,iCloud,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:14 GMT+05:45",,,,,`NSMetadataQueryDidUpdateNotification`,0
QAMemory,Uninstall old versions of Ruby gems,Gems,Ruby,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:15 GMT+05:45",,,,,`sudo gem cleanup`,0
QAMemory,clothes,Household,Tibetan,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:15 GMT+05:45",,,,,གོས་ལོག,0
QAMemory,Message sent every time a database deletion is attempted,Core Data,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:16 GMT+05:45",,,,,`- (void)prepareForDeletion`,0
QAMemory,iPhone networking expectation,App Design,Cocoa,0,0,1,2.05,2,0,1,"April 23, 2013, 19:37:57 GMT+05:45",,"April 26, 2013, 19:20:35 GMT+05:45","April 26, 2013, 19:20:35 GMT+05:45","May 1, 2013, 19:20:35 GMT+05:45",Plan for slow and no Internet connections.  Put your phone in Airplane mode and test it.,0
QAMemory,Key man,People,Tibetan,1,1,0,2.05,1,1,0,"April 23, 2013, 12:20:15 GMT+05:45","April 26, 2013, 23:23:04 GMT+05:45","April 26, 2013, 23:23:04 GMT+05:45",,"April 27, 2013, 23:23:04 GMT+05:45",ཁང་པ་སྲུང་མཁན་,1
QAMemory,What are gestures good for?,App Design,Cocoa,0,0,1,2.05,2,0,1,"April 23, 2013, 12:20:16 GMT+05:45",,"April 23, 2013, 20:34:34 GMT+05:45","April 23, 2013, 20:34:34 GMT+05:45","April 28, 2013, 20:34:34 GMT+05:45",Gestures allow hiding controls.,0
QAMemory,དགོས་སོགས་ཆོས་བཞི། ,Buddhism,Tibetan,1,2,0,2.05,1,2,0,"April 23, 2013, 12:20:15 GMT+05:45","April 26, 2013, 22:40:41 GMT+05:45","April 26, 2013, 22:40:41 GMT+05:45",,"April 27, 2013, 22:40:41 GMT+05:45",༡ བརྗོད་བྱ། ༢ དགོས་པ། ༣ ཉིང་དགོས། ༤ འབྲེལ་བ།,1
QAMemory,turnip,Food,Tibetan,1,1,0,2.05,1,1,0,"April 23, 2013, 12:20:15 GMT+05:45","April 26, 2013, 23:18:16 GMT+05:45","April 26, 2013, 23:18:16 GMT+05:45",,"April 27, 2013, 23:18:16 GMT+05:45",ཉུང་མ་,1
QAMemory,What happens if a different animation is started while an animation is currently occurring?,Animation,Cocoa,0,0,1,2.05,2,0,1,"April 23, 2013, 12:20:16 GMT+05:45",,"April 23, 2013, 13:20:55 GMT+05:45","April 23, 2013, 13:20:55 GMT+05:45","April 28, 2013, 13:20:55 GMT+05:45",The first animation jumps to its finished position and then second animation begins. ,0
QAMemory,Everything changes. ,Buddhism,Tibetan,1,0,1,2.05,2,0,1,"April 23, 2013, 12:20:15 GMT+05:45",,"April 23, 2013, 21:35:09 GMT+05:45","April 23, 2013, 21:35:09 GMT+05:45","April 28, 2013, 21:35:09 GMT+05:45",ངོ་པོས་ཚང་མ་འགྱུར་པ་འགྲོ་གི་རེད།,1
QAMemory,3 Swiping Tips,App Design,Cocoa,0,1,0,2.05,1,1,0,"April 23, 2013, 12:20:16 GMT+05:45","April 26, 2013, 21:50:59 GMT+05:45","April 26, 2013, 21:50:59 GMT+05:45",,"April 27, 2013, 21:50:59 GMT+05:45","1. Ensure that all the items are equal.  For example, Weather app swipes between cities.  
2. Make sure content does not scroll so that it is clear that you are shuffling between a deck of cards.  
3. Provide visual indicators.",0
QAMemory,Import a header file throughout your entire project,General,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:16 GMT+05:45",,,,,Add the import statement to `YOUR_PROJECT-Prefix.pch`,0
QAMemory,Encode an object for archiving,File System,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:16 GMT+05:45",,,,,`- (void)encodeWithCoder:(NSCoder* )coder;` Calls `encodeWithCoder` on `super` and then on all the properties of the current object,0
QAMemory,Which thread is the `completionHandler` called on?,Documents,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:16 GMT+05:45",,,,,The same thread that called the `UIManagedDocument` method,0
QAMemory,Comment syntax in CocoaPods Podfile,Cocoa Pods,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:16 GMT+05:45",,,,,`#`,0
QAMemory,seduce,Other,Tibetan,1,2,0,2.05,1,2,0,"April 23, 2013, 14:17:29 GMT+05:45","April 26, 2013, 23:21:00 GMT+05:45","April 26, 2013, 23:21:00 GMT+05:45",,"April 27, 2013, 23:21:00 GMT+05:45",སླུ་བྲིད་བྱེད་པ་,0
QAMemory,The difficulty of creating entities that reference other entities when your app uses different `NSManagedObjectContext`s,Core Data,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:14 GMT+05:45",,,,,"You can not bind a new entity in one managed object context to an existing entity in a different managed object context.  Hence, rather than directly pointing to the existing entity in the other context, you should get enough attributes from that entity to create a new entity in the managed object context of the entity that you are trying to create.",0
QAMemory,To translate,Other,Tibetan,1,0,0,2.05,1,0,0,"April 23, 2013, 12:20:15 GMT+05:45",,,,,ཕབ་སྒྱུར་བྱེད་པ་,1
QAMemory,3 steps to use a `UIManagedDocument`,Documents,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:16 GMT+05:45",,,,,1. Check if it exists.  2. Open if yes.   3. Create if no.,0
QAMemory,Category file naming convention,Patterns,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:16 GMT+05:45",,,,,CLASSNAME+PURPOSE.[mh],0
QAMemory,Release,General,Programming,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:15 GMT+05:45",,,,,"That last mile is extremely difficult.  Then, take a step back, see what people are saying, and repeat.",0
QAMemory,Create a new `NSManagedObjectContext` using the default `NSPersistentStoreCoordinator` that is not a child of the default context,Magical Record,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:14 GMT+05:45",,,,,`temporaryContext = [NSManagedObjectContext MR_contextWithStoreCoordinator:[NSPersistentStoreCoordinator MR_defaultStoreCoordinator]];`,0
QAMemory,perfume,Household,Tibetan,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:15 GMT+05:45",,,,,དྲི་ཞིམ་,0
QAMemory,Xcode build target build dependencies,Project,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:15 GMT+05:45",,,,,"First the dependency is built, then the target is built.",0
QAMemory,Type of object returned from a to-many relationship,Core Data,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:16 GMT+05:45",,,,,`NSSet`,0
QAMemory,a custom,People,Tibetan,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:15 GMT+05:45",,,,,ལུགས་སྲོལ,0
QAMemory,profit,Other,Tibetan,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:15 GMT+05:45",,,,,ཁེ་བཟང་,0
QAMemory,When to write a comment,Design,Programming,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:14 GMT+05:45",,,,,“Comments should say something code does not and cannot say”,0
QAMemory,object composition,Object-oriented,Programming,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:14 GMT+05:45",,,,,"Combining simpler data types into more complicated data types.  An example would be an Automobile class that is composed of objects instantiated from classes such as Wheel, and so forth",0
QAMemory,His idea was incorrect. ,Debate,Tibetan,1,1,0,2.05,1,1,0,"April 23, 2013, 12:20:14 GMT+05:45","April 26, 2013, 22:43:58 GMT+05:45","April 26, 2013, 22:43:58 GMT+05:45",,"April 27, 2013, 22:43:58 GMT+05:45",ཁོའི་བསམ་ལོ་ནོར་འཁྲུལ་རེད།,1
QAMemory,"sense, as in the 6 senses",Body,Tibetan,1,0,1,2.05,2,0,1,"April 23, 2013, 12:20:15 GMT+05:45",,"April 23, 2013, 21:29:43 GMT+05:45","April 23, 2013, 21:29:43 GMT+05:45","April 28, 2013, 21:29:43 GMT+05:45",ཚོར་བ,1
QAMemory,`NSFilePresenter`,iCloud,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:14 GMT+05:45",,,,,Coordinates changes to the file system with what is being presented to the user.  Not needed if using `UIManagedDocument`,0
QAMemory,Making a `UIManagedDocument` sync incremental changes,iCloud,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:14 GMT+05:45",,,,,Set `NSPersistentStoreUbiquitousContentNameKey` and `NSPersistentStoreUbiquitousContentURLKey` in `persistentStoreOptions`,0
QAMemory,Mogenerator does not produce any output,Libraries,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:15 GMT+05:45",,,,,Make sure each entity in your core data model has a class Name,0
QAMemory,deer,Animals,Tibetan,1,0,1,2.05,2,0,1,"April 23, 2013, 12:20:15 GMT+05:45",,"April 23, 2013, 13:18:47 GMT+05:45","April 23, 2013, 13:18:47 GMT+05:45","April 28, 2013, 13:18:47 GMT+05:45",ཤ་བ་,1
QAMemory,adventure,Other,Tibetan,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:15 GMT+05:45",,,,,ཡ་ཡུད,0
QAMemory,Explicit size constraints when using Autolayout,Storyboards,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:14 GMT+05:45",,,,,"Avoid them.  If you have created one, select it and delete it and then choose the object and select Editor --> Size to Fit Content",0
QAMemory,3 ways to get people interested in an app.,App Design,Programming,0,2,0,2.05,1,2,0,"April 23, 2013, 12:20:14 GMT+05:45","April 26, 2013, 18:55:38 GMT+05:45","April 26, 2013, 18:55:38 GMT+05:45",,"April 27, 2013, 18:55:38 GMT+05:45","1. A sense of land rush.  You can be first.  
2. Charm. You've been sent a lonely cow.  Will you adopt it?  
3. An investment in something that is going to be found out.",0
QAMemory,Distribution is Critical,App Design,Programming,0,0,1,2.05,2,0,1,"April 23, 2013, 12:20:15 GMT+05:45",,"April 23, 2013, 20:35:44 GMT+05:45","April 23, 2013, 20:35:44 GMT+05:45","April 28, 2013, 20:35:44 GMT+05:45","If you create it, the people will no necessarily come",0
QAMemory,"revenge, retribution",Emotions,Tibetan,1,1,0,2.05,1,1,0,"April 23, 2013, 12:20:15 GMT+05:45","April 26, 2013, 22:54:58 GMT+05:45","April 26, 2013, 22:54:58 GMT+05:45",,"April 27, 2013, 22:54:58 GMT+05:45",འཁོན་ལན,1
QAMemory,Commit to your git repository and push to your GitHub page,Octopress,Web,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:14 GMT+05:45",,,,,`bundle exec rake deploy`,0
QAMemory,I neither dislike nor like China. ,Debate,Tibetan,1,1,0,2.05,1,1,0,"April 23, 2013, 12:20:15 GMT+05:45","April 26, 2013, 22:46:34 GMT+05:45","April 26, 2013, 22:46:34 GMT+05:45",,"April 27, 2013, 22:46:34 GMT+05:45",ང་རྒྱ་ནག་ལ་འགའ་བ་ཡང་མེད་མིན་འགའ་བ་ཡང་མེད།,1
QAMemory,iTunes Reviewers,App Store,Cocoa,0,0,1,2.05,2,0,1,"April 23, 2013, 12:20:15 GMT+05:45",,"April 26, 2013, 21:56:26 GMT+05:45","April 26, 2013, 21:56:26 GMT+05:45","May 1, 2013, 21:56:26 GMT+05:45",You are usually going to have 2-4 stars.  iTunes reviewers tend to be polarized.  5 or 1. You will have to live with users who don't like your app simply because it doesn't make toast.,0
QAMemory,"If someone gets angry, I'm leaving. (If the tiger growls, I'm leaving.)",Emotions,Tibetan,1,0,1,2.05,2,0,1,"April 23, 2013, 12:20:14 GMT+05:45",,"April 26, 2013, 22:51:15 GMT+05:45","April 26, 2013, 22:51:15 GMT+05:45","May 1, 2013, 22:51:15 GMT+05:45",སྟག་ངར་ན་འགྲོ་གི་ཡིན།,1
QAMemory,མ་ནི་ལག་སྐོར,Buddhism,Tibetan,1,0,1,2.05,2,0,1,"April 23, 2013, 12:20:15 GMT+05:45",,"April 23, 2013, 21:51:32 GMT+05:45","April 23, 2013, 21:51:32 GMT+05:45","April 28, 2013, 21:51:32 GMT+05:45",hand held prayer wheel,1
QAMemory,To localize a resource.  ,Localization,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:16 GMT+05:45",,,,,Get info on that resource and choose Localize at the bottom,0
QAMemory,Test your local octopuses website,Octopress,Web,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:14 GMT+05:45",,,,,`bundle exec rake preview`  Then go to `http://localhost:4000`,0
QAMemory,Test-driven development,Testing,Programming,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:15 GMT+05:45",,,,,Write the tests before writing the code.  Then write code until the tests pass.,0
QAMemory,Preparing to program a project,General,Programming,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:15 GMT+05:45",,,,,"Look up all the technologies you intend to use to see that they are capable of your main goals. Doing this would have prevented you from going down the path if Core Data, expecting it would work with ",0
QAMemory,They came to visit me. ,People,Tibetan,1,1,0,2.05,1,1,0,"April 23, 2013, 12:20:15 GMT+05:45","April 26, 2013, 23:30:21 GMT+05:45","April 26, 2013, 23:30:21 GMT+05:45",,"April 27, 2013, 23:30:21 GMT+05:45",ང་ཐུག་ཁ་ལེབས་སོང།,1
QAMemory,software architecture,General,Programming,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:14 GMT+05:45",,,,,"The principled understanding of the large-scale structures of software systems.  Shaw, Mary and Clements, Paul. The Golden Age of Software Architecture.",0
QAMemory,Can you have multiple instances of `UIManagedDocument` on the same document?,Core Data,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:16 GMT+05:45",,,,,"Yes, but it is dangerous.  It is difficult to do safely.",0
QAMemory,I admire you. ,Emotions,Tibetan,1,1,0,2.05,1,1,0,"April 23, 2013, 12:20:15 GMT+05:45","April 26, 2013, 23:16:11 GMT+05:45","April 26, 2013, 23:16:11 GMT+05:45",,"April 27, 2013, 23:16:11 GMT+05:45",ཁྱེད་རང་ལ་རྗེས་སུ་ཡི་རངས་བྱེད་ཀྱི་ཡོད།,1
QAMemory,SQLite API is written in,Core Data,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:16 GMT+05:45",,,,,C,0
QAMemory,git roll back a single file,git,Unix,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:14 GMT+05:45",,,,,"`git checkout HEAD^1 -- FILENAME`.  Change the number after the carrot to the number of absolute commits behind HEAD that you want to revert it to.  That is, doing `HEAD^1` twice has the same effect as doing `HEAD^1` once.",0
QAMemory,Service to visualize iTunes app data,App Store,Cocoa,0,1,0,2.05,1,1,0,"April 23, 2013, 12:20:15 GMT+05:45","April 26, 2013, 21:57:42 GMT+05:45","April 26, 2013, 21:57:42 GMT+05:45",,"April 27, 2013, 21:57:42 GMT+05:45",AppFigures,0
QAMemory,crime,Other,Tibetan,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:15 GMT+05:45",,,,,ནག་ཉེས་,0
QAMemory,demon,Buddhism,Tibetan,1,0,1,2.05,2,0,1,"April 23, 2013, 12:20:15 GMT+05:45",,"April 23, 2013, 21:34:55 GMT+05:45","April 23, 2013, 21:34:55 GMT+05:45","April 28, 2013, 21:34:55 GMT+05:45",འདྲེ་,1
QAMemory,Asking `NSUserDefaults` for `objectForKey` before registering the defaults,Persistence,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:14 GMT+05:45",,,,,"It will turn nil, even if there is a value stored persistently for that key.  You need always to first register the defaults.",0
QAMemory,alternately,Other,Tibetan,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:15 GMT+05:45",,,,,རེས་མོས་བྱས,0
QAMemory,Code density,Design,Programming,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:14 GMT+05:45",,,,,"“The more I can get on a screen, the more I can see without breaking context by scrolling or switching files, which means I can keep less state in my head.”",0
QAMemory,"practice, as opposed to mere theory or study",Buddhism,Tibetan,1,0,1,2.05,2,0,1,"April 23, 2013, 12:20:14 GMT+05:45",,"April 23, 2013, 21:34:10 GMT+05:45","April 23, 2013, 21:34:10 GMT+05:45","April 28, 2013, 21:34:10 GMT+05:45",ལག་ལེན,1
QAMemory,Focus,App Design,Programming,0,0,1,2.05,2,1,1,"April 23, 2013, 12:20:15 GMT+05:45","April 23, 2013, 13:38:03 GMT+05:45","April 26, 2013, 18:57:05 GMT+05:45","April 26, 2013, 18:57:05 GMT+05:45","May 1, 2013, 18:57:05 GMT+05:45","Do one thing well.  If you can do one thing well, that is better than doing fifteen things poorly.  This is an important decision in all apps, even in something that seems as simple as note taking (Evernote).",0
QAMemory,"Blaming code other than your own, such as the compiler, memory manager, and so forth. ",General,Programming,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:14 GMT+05:45",,,,,Only as a complete and final last resort. ,0
QAMemory,`isa`,Object-oriented,Programming,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:14 GMT+05:45",,,,,pointer to the object's class,0
QAMemory,`@dynamic`,Patterns,Cocoa,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:16 GMT+05:45",,,,,Tell the compiler to ignore the fact that an `@property` was not `@synthesize`d,0
QAMemory,How to properly implement a coding standard,Design,Programming,0,0,0,2.05,1,0,0,"April 23, 2013, 12:20:16 GMT+05:45",,,,,Automate it. Use automated tools to format the code and run static analyzers. ,0
QAMemory,split,Other,Tibetan,0,0,0,2.05,1,0,0,"April 23, 2013, 14:42:11 GMT+05:45",,,,,ཁ་འགས་པ,0
